created_at,twitter_id,screen_name,followers_count,friends_count,favorite_count/like_count,retweet_count,hashtags,mentions,in_reply_to_screen_name,twitter_url,text,is_retweet,is_quote,coordinates,url1,url1_expanded,url2,url2_expanded,media_url
2016-09-27 04:00:14+00:00,780618024470454274,MadisenRavanell,250,70,0,0,debatenight,flixls,,http://twitter.com/MadisenRavanell/status/780618024470454274,RT @flixls: #debatenight  lester holt: that had nothing to do with the initial question.  trump: https://t.co/kWgC893EK4,Yes,No,,,,,,http://pbs.twimg.com/tweet_video_thumb/CqHsN-YUkAAU2_J.jpg
2016-09-27 04:00:40+00:00,780618131811119104,AvgAmBlog,411,612,0,0,,"AuditTheMedia, jack",,http://twitter.com/AvgAmBlog/status/780618131811119104,RT @AuditTheMedia: I can hardly wait for the Twitter sale to complete. @jack will be replaced with a real CEO who won't try to spin #debate…,Yes,No,,,,,,
2016-09-27 04:01:15+00:00,780618279400464384,geeweli24,22,78,0,0,DebateNight,HillaryClinton,,http://twitter.com/geeweli24/status/780618279400464384,"RT @HillaryClinton: Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""  Her name is Alicia Machado. #DebateNight https://t.co/0w…",Yes,No,,,,,,
2016-09-27 04:03:04+00:00,780618736613007360,jen_thorson,718,975,0,0,,terryntweets,,http://twitter.com/jen_thorson/status/780618736613007360,RT @terryntweets: Women: RT if you have been talked over or condescended to by a dude who ain't that bright.   I'm tryna see sum'n.   #deba…,Yes,No,,,,,,
2016-09-27 04:03:41+00:00,780618892498628608,SarkaAaron,139,548,0,0,Debates2016,cbnash,,http://twitter.com/SarkaAaron/status/780618892498628608,RT @cbnash: Isn't it literally insane that Hillary has to debate the human compost equivalent of a rotting carrot???? #Debates2016,Yes,No,,,,,,
2016-09-27 04:03:47+00:00,780618918003998721,casanova_kara,622,396,0,0,,HillaryClinton,,http://twitter.com/casanova_kara/status/780618918003998721,"RT @HillaryClinton: ""When Donald Trump spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina.""…",Yes,No,,,,,,
2016-09-27 04:06:19+00:00,780619555676622848,FivePolitix,1,30,0,0,,HillaryClinton,HillaryClinton,http://twitter.com/FivePolitix/status/780619555676622848,@HillaryClinton Awesome win Hillary. You beat him badly!,No,No,,,,,,
2016-09-27 04:07:51+00:00,780619937807294464,S2dab84,139,173,0,0,debates,bpolitics,,http://twitter.com/S2dab84/status/780619937807294464,"RT @bpolitics: Hillary Clinton says ""I prepared to be president. And I think that's a good thing.'' https://t.co/8N3n3d0P4v #debates https:…",Yes,No,,https://t.co/8N3n3d0P4v,http://bloom.bg/2dbL9iU,,,
2016-09-27 04:08:57+00:00,780620217663619072,katieshirley777,3,30,0,0,Debates2016,"sallykohn, HillaryClinton",,http://twitter.com/katieshirley777/status/780620217663619072,"RT @sallykohn: Yeah, I prepared for this debate AND I'm prepared to be president!   GIVE @HillaryClinton a mic to drop, yo!!!  #Debates2016…",Yes,No,,,,,,
2016-09-27 04:09:45+00:00,780620419678113793,LunaCee73,3561,415,0,0,debatenight,,,http://twitter.com/LunaCee73/status/780620419678113793,"Corey Lewandowski is on the CNN panel now, defending his OTHER employer, obviously. #debatenight",No,No,,,,,,
2016-09-27 04:09:51+00:00,780620444684521474,_meytia,185,403,0,0,debatenight,sinamonnroII,,http://twitter.com/_meytia/status/780620444684521474,RT @sinamonnroII: #debatenight everyone needs to watch this https://t.co/01XAUG2LiM,Yes,No,,,,,,http://pbs.twimg.com/amplify_video_thumb/780569575649898497/img/8j8MEcmHwAq7PePV.jpg
2016-09-27 04:10:32+00:00,780620616634425344,vbrice,65,312,0,0,debatenight,TheMattWilstein,,http://twitter.com/vbrice/status/780620616634425344,"RT @TheMattWilstein: Seriously, what was with all that sniffing Donald Trump was doing during #debatenight? https://t.co/hM5SZcSdEc https:/…",Yes,No,,https://t.co/hM5SZcSdEc,http://thebea.st/2dyaohx,,,
2016-09-27 04:12:02+00:00,780620993609990144,jennelaine1209,18,156,0,0,debate,TheBriefing2016,,http://twitter.com/jennelaine1209/status/780620993609990144,"RT @TheBriefing2016: ""I never said that."" Donald Trump, who said that. #debate  https://t.co/sd9KHSvQlO https://t.co/FXTHGpZhrU",Yes,No,,https://t.co/sd9KHSvQlO,http://nbcnews.to/1sdpz3a,,,http://pbs.twimg.com/media/CtU9G5aXYAE6QBW.jpg
2016-09-27 04:12:44+00:00,780621170668400640,cclar4,858,764,0,0,Debate2016,inkedtater,,http://twitter.com/cclar4/status/780621170668400640,RT @inkedtater: WE GO NOW LIVE TO LESTER HOLT OFF CAMERA: #Debate2016 https://t.co/JSl45ZQniJ,Yes,No,,,,,,http://pbs.twimg.com/media/CtUxiEyVIAAsdnU.jpg
2016-09-27 04:13:00+00:00,780621236594499584,kaleigh17wiz,746,238,0,0,debatenight,EricChumbler,,http://twitter.com/kaleigh17wiz/status/780621236594499584,RT @EricChumbler: My thoughts: This country doesn't need Trump. This country doesn't need Hillary. This country needs Jesus. #debatenight,Yes,No,,,,,,
2016-09-27 04:14:48+00:00,780621690040643584,ayeitspatrrick,31,120,0,0,debatenight,themadstone,,http://twitter.com/ayeitspatrrick/status/780621690040643584,"RT @themadstone: The only winner tonight is the Voyager probe, which is speeding away from the Earth at 17 kilometers/second #debatenight",Yes,No,,,,,,
2016-09-27 04:17:10+00:00,780622284893466624,_sasrar,120,310,0,0,,goldengateblond,,http://twitter.com/_sasrar/status/780622284893466624,"RT @goldengateblond: Hillary Clinton traveled 956,733 miles as Secretary of State. Trump repeatedly dodged Vietnam for ""bone spurs."" STAMIN…",Yes,No,,,,,,
2016-09-27 04:17:52+00:00,780622460659961856,DRUBKauntie__,675,459,0,0,,CheweyPNewton,,http://twitter.com/DRUBKauntie__/status/780622460659961856,RT @CheweyPNewton: LMAOOOOOO https://t.co/fKldLinwDr,Yes,Yes,,https://t.co/fKldLinwDr,https://twitter.com/norm/status/780599928481538048,,,
2016-09-27 04:19:01+00:00,780622750771589120,cathy17cat,116,174,0,0,DebateNight,CNN,,http://twitter.com/cathy17cat/status/780622750771589120,"RT @CNN: Mark Cuban: Trump took ""bait"" on claiming front-row seat ""hook, line &amp; sinker"" https://t.co/kYWURGjF85 #DebateNight https://t.co/9…",Yes,No,,https://t.co/kYWURGjF85,http://cnn.it/2d5bFM2,,,
2016-09-27 04:20:32+00:00,780623132990332929,GuytonJaelyn,123,286,0,0,debatenight,"Parker9_, HillaryClinton",,http://twitter.com/GuytonJaelyn/status/780623132990332929,RT @Parker9_: @HillaryClinton   Register. (https://t.co/FdSGFpdzhg) ✅  Vote. ✅  Save the country. ✅  #debatenight  https://t.co/kBudS6FLni,Yes,No,,https://t.co/FdSGFpdzhg,http://vote.gov,,,http://pbs.twimg.com/media/Cs6OwApXgAA8joX.png
2016-09-27 04:21:12+00:00,780623300204650496,LibertarianAmer,120,50,0,0,"stopandfrisk, debates",GovGaryJohnson,,http://twitter.com/LibertarianAmer/status/780623300204650496,RT @GovGaryJohnson: #stopandfrisk - didn't we fight wars to stop policies like this? #debates,Yes,No,,,,,,
2016-09-27 04:23:41+00:00,780623922278662144,ConsumerTechCES,84,19,0,0,debatenight,,,http://twitter.com/ConsumerTechCES/status/780623922278662144,Billy Klein Of Hillary SF Gives Trump vs Clinton Debate View #debatenight https://t.co/ZKwRaVAo2m,No,No,,https://t.co/ZKwRaVAo2m,http://youtu.be/ztg87zCYbtU,,,
2016-09-27 04:25:18+00:00,780624332447973377,Raven3327,146,64,0,0,"TrumpWins, Debates2016",HispanicsTrump,,http://twitter.com/Raven3327/status/780624332447973377,"RT @HispanicsTrump: Here's a couple more polls from the American people, not the MSM #TrumpWins #Debates2016 https://t.co/y7IJb3L7qm",Yes,No,,,,,,http://pbs.twimg.com/media/CtVLHdFWcAAmH-7.jpg
2016-09-27 04:30:23+00:00,780625609001054208,conservativee46,71,44,0,0,,"realDonaldTrump, mike_pence",realDonaldTrump,http://twitter.com/conservativee46/status/780625609001054208,@realDonaldTrump @mike_pence Maybe a little more prep next time,No,No,,,,,,
2016-09-27 04:34:42+00:00,780626697523752960,saraiyatwitt,8,48,0,0,debatenight,anjanaomkashyap,,http://twitter.com/saraiyatwitt/status/780626697523752960,"RT @anjanaomkashyap: Its what they say to each other when they are not speaking, just looking at each other !  #debatenight #PresidentialDe…",Yes,No,,,,,,
2016-09-27 04:35:36+00:00,780626921390563328,BjoeR979,134,217,0,0,"Hannity, Debates, Debates2016","FoxNews, newtgingrich, HillaryClinton",,http://twitter.com/BjoeR979/status/780626921390563328,"RT @FoxNews: .@newtgingrich: ""I think you can call [@HillaryClinton] Secretary of Unemployment."" #Hannity #Debates #Debates2016 https://t.c…",Yes,No,,,,,,
2016-09-27 04:37:05+00:00,780627296071725056,nick_demuth,687,562,0,0,debates,"NevSchulman, Snapchat",,http://twitter.com/nick_demuth/status/780627296071725056,RT @NevSchulman: This only begins to express how disgusted I am with Trump and how disappointed I am with @Snapchat #debates https://t.co/H…,Yes,No,,,,,,
2016-09-27 04:38:48+00:00,780627726633885697,ViralNova101,4489,13,0,0,debatenight,reneeepona,,http://twitter.com/ViralNova101/status/780627726633885697,RT @reneeepona: #debatenight Trump won the debate. He went easy on crooked Hillary tho'.,Yes,No,,,,,,
2016-09-27 04:43:03+00:00,780628796441501696,persepcone,946,91,0,0,debates2016,anthonypadilla,,http://twitter.com/persepcone/status/780628796441501696,RT @anthonypadilla: did trump just say the usa is a third world country because the airports don't look cool #debates2016,Yes,No,,,,,,
2016-09-27 04:44:12+00:00,780629088708866049,_miizus,515,733,0,0,,_obeydatdude,,http://twitter.com/_miizus/status/780629088708866049,RT @_obeydatdude: OBAMA for the 3PEAT!!! OBAMA for the 3PEAT!!! OBAMA for the 3PEAT!!! OBAMA for the 3PEAT!!! OBAMA for the 3PEAT!!!  #deba…,Yes,No,,,,,,
2016-09-27 04:44:38+00:00,780629198046171137,michalakatlin,399,322,0,0,,thenoahkinsey,,http://twitter.com/michalakatlin/status/780629198046171137,RT @thenoahkinsey: Here's a prediction: Fact checkers will show a vast majority of Trump's fact are wrong  There's more: Trump supporters w…,Yes,No,,,,,,
2016-09-27 04:44:53+00:00,780629261270986752,zarateyy,551,479,0,0,"debates, debatenight",FunnyVines,,http://twitter.com/zarateyy/status/780629261270986752,RT @FunnyVines: This debate is lit  #debates #debatenight https://t.co/1PEYXaL0LL,Yes,No,,https://t.co/1PEYXaL0LL,http://vine.co/v/5rurAq5erB0,,,
2016-09-27 04:45:28+00:00,780629408205922304,davsp_dale,318,961,0,0,,realDonaldTrump,,http://twitter.com/davsp_dale/status/780629408205922304,"RT @realDonaldTrump: Russia has more warheads than ever, N Korea is testing nukes, and Iran got a sweetheart deal to keep theirs. Thanks, @…",Yes,No,,,,,,
2016-09-27 04:45:39+00:00,780629454359965696,Ashtyn_Billops,924,853,0,0,,"realDonaldTrump, CNN",,http://twitter.com/Ashtyn_Billops/status/780629454359965696,"RT @realDonaldTrump: Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!",Yes,No,,,,,,
2016-09-27 04:46:20+00:00,780629626158592000,osvi2014,937,907,0,0,debates,chelseahandler,,http://twitter.com/osvi2014/status/780629626158592000,RT @chelseahandler: Tonight’s a better example than ever why you need to vote. Register at https://t.co/QhZZwc7RGp #debates,Yes,No,,https://t.co/QhZZwc7RGp,http://rtvote.com/Chelsea,,,
2016-09-27 04:46:40+00:00,780629709067608065,guwop_mvmi,1583,1162,0,0,DebateNight,BlackGirlNerds,,http://twitter.com/guwop_mvmi/status/780629709067608065,RT @BlackGirlNerds: Let's talk about race  #DebateNight https://t.co/b06xE4OowY,Yes,No,,,,,,http://pbs.twimg.com/tweet_video_thumb/CtUw2EfWYAABbrf.jpg
2016-09-27 04:51:35+00:00,780630946370334722,swhite1109,367,994,0,0,,NubianAwakening,,http://twitter.com/swhite1109/status/780630946370334722,"RT @NubianAwakening: Hillary blames Trump for the birther movement FACT CHECK: Nope, was her aide Sidney Blumenthal and other staffers #Deb…",Yes,No,,,,,,
2016-09-27 04:52:39+00:00,780631212268392448,Cox1161,1,37,0,0,"Presidential, Debate, youtube, live, PresidentialDebate, YouTubeLive","JonyPrivat, YouTube",,http://twitter.com/Cox1161/status/780631212268392448,RT @JonyPrivat: Watch the #Presidential #Debate on #youtube #live #PresidentialDebate @YouTube #YouTubeLive https://t.co/F57dLduJpK Vote on…,Yes,No,,https://t.co/F57dLduJpK,https://www.youtube.com/watch?v=855Am6ovK7s,,,
2016-09-27 04:56:41+00:00,780632229135446016,sun_michel,1,28,0,0,"Presidential, Debate, youtube, live, PresidentialDebate, YouTubeLive","JonyPrivat, YouTube",,http://twitter.com/sun_michel/status/780632229135446016,RT @JonyPrivat: Watch the #Presidential #Debate on #youtube #live #PresidentialDebate @YouTube #YouTubeLive https://t.co/F57dLduJpK Vote on…,Yes,No,,https://t.co/F57dLduJpK,https://www.youtube.com/watch?v=855Am6ovK7s,,,
2016-09-27 05:00:03+00:00,780633077034815488,MKontoudis,44,187,0,0,DebateNight,nypost,,http://twitter.com/MKontoudis/status/780633077034815488,RT @nypost: Trump's #DebateNight incompetence is a slap in the face to his supporters https://t.co/wB1kgU46iy https://t.co/dFX5x7lK0a,Yes,No,,https://t.co/wB1kgU46iy,http://nyp.st/2d5vgtS,,,http://pbs.twimg.com/media/CtVW-DdWEAA6J6N.jpg
2016-09-27 05:01:30+00:00,780633442442678272,JDSullivan9,265,1205,0,0,,"tedcruz, BernieSanders",,http://twitter.com/JDSullivan9/status/780633442442678272,"Bcuz Neither of 2 Will Make USA great again, People Should've Known Better, @tedcruz &amp; @BernieSanders Should've bee… https://t.co/ceOtbGkYJy",No,Yes,,https://t.co/ceOtbGkYJy,https://twitter.com/i/web/status/780633442442678272,,,
2016-09-27 05:02:37+00:00,780633720734699520,LallSaurabh,161,120,0,0,DebateNight,BBCWorld,,http://twitter.com/LallSaurabh/status/780633720734699520,"RT @BBCWorld: ""This is a man who has called women pigs, slobs and dogs"" - Clinton on Trump #DebateNight https://t.co/l7RFZWTW63 https://t.c…",Yes,No,,https://t.co/l7RFZWTW63,http://bbc.in/debatenight,,,
2016-09-27 05:05:06+00:00,780634348462624768,rosyna,1610,162,0,0,,iglvzx,,http://twitter.com/rosyna/status/780634348462624768,RT @iglvzx: NBC commentator said that he thought Hillary Clinton was too prepared for the debate. Fuck off with your sexist bullshit. #Deba…,Yes,No,,,,,,
2016-09-27 05:05:17+00:00,780634391534006272,nnitzia,382,883,0,0,debatenight,HillaryClinton,,http://twitter.com/nnitzia/status/780634391534006272,"RT @HillaryClinton: When Donald Trump says he has a ""winning temperament."" #debatenight https://t.co/ElQ7aG2vxu",Yes,No,,,,,,http://pbs.twimg.com/tweet_video_thumb/CtU9VxcWEAA2iN5.jpg
2016-09-27 05:07:43+00:00,780635007471595520,avanvossen,172,320,0,0,"Debates, NBC4DC",nbcwashington,,http://twitter.com/avanvossen/status/780635007471595520,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/RYSwSO09xM,No,No,,https://t.co/RYSwSO09xM,https://cards.twitter.com/cards/8x39w/29xz8,,,
2016-09-27 05:08:01+00:00,780635081702379520,ceci8775,2012,1457,0,0,"MakeAmericaGreatAgain, Debates",JonSawyer91,,http://twitter.com/ceci8775/status/780635081702379520,RT @JonSawyer91: President Trump #MakeAmericaGreatAgain #Debates https://t.co/8ab1ezJd9o,Yes,No,,,,,,http://pbs.twimg.com/media/CtVcfptVUAAsOUY.jpg
2016-09-27 05:09:13+00:00,780635383461576704,askbucknaked,304,350,0,0,DebateNight,HillaryClinton,,http://twitter.com/askbucknaked/status/780635383461576704,"RT @HillaryClinton: Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""  Her name is Alicia Machado. #DebateNight https://t.co/0w…",Yes,No,,,,,,
2016-09-27 05:09:43+00:00,780635510817587200,ElCidTheGeneral,21,54,0,0,"Benghazi, Debates2016, debatenight",realDonaldTrump,,http://twitter.com/ElCidTheGeneral/status/780635510817587200,RT @realDonaldTrump: Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight,Yes,No,,,,,,
2016-09-27 05:09:52+00:00,780635548180295682,diane_hann,384,981,0,0,"Debates2016, HillaryWon","sheenA_8886, realDonaldTrump",,http://twitter.com/diane_hann/status/780635548180295682,RT @sheenA_8886: One year from now @realDonaldTrump will deny ever running for president. #Debates2016 #HillaryWon https://t.co/D2ATqWmQEQ,Yes,Yes,,https://t.co/D2ATqWmQEQ,https://twitter.com/tadfriend/status/780601431032299521,,,
2016-09-27 05:10:50+00:00,780635790925627392,margaretresin,2989,2331,0,0,,Mikey_Pisano,,http://twitter.com/margaretresin/status/780635790925627392,RT @Mikey_Pisano: Trump on the other hand couldn't keep his cool past the start of the debate making his temperament comment comical. #deba…,Yes,No,,,,,,
2016-09-27 05:10:57+00:00,780635820185137152,TrumpWins2017,95,31,0,0,maga,"realDonaldTrump, CNN",realDonaldTrump,http://twitter.com/TrumpWins2017/status/780635820185137152,@realDonaldTrump @CNN You did great debating  2 people. An Ambush. U made your points. Your a quick study. Don't hold back. ignore her #maga,No,No,,,,,,
2016-09-27 05:12:09+00:00,780636122384834560,NorthernGirl_20,50,110,0,0,Debates2016,pattonoswalt,,http://twitter.com/NorthernGirl_20/status/780636122384834560,RT @pattonoswalt: Trump lost tonight. Spin it all you want. Spin it into cotton candy if it makes you happy. Trump. Lost. #Debates2016,Yes,No,,,,,,
2016-09-27 05:13:19+00:00,780636415721897984,AyebeLamAnthony,188,196,0,0,Debates2016,CNN,,http://twitter.com/AyebeLamAnthony/status/780636415721897984,"RT @CNN: Donald Trump remarks to Hillary Clinton: ""I want you to be very happy"" https://t.co/KIWgYOdmbL #Debates2016 https://t.co/MY1mtWid2H",Yes,No,,https://t.co/KIWgYOdmbL,http://cnn.it/2d4TsP1,https://t.co/MY1mtWid2H,http://cnn.it/2czaA0c,
2016-09-27 05:13:33+00:00,780636474035142657,robinmartin2424,14,91,0,0,,,,http://twitter.com/robinmartin2424/status/780636474035142657,WORLD PEACE?  Nice thought but unfortunately not possible. Get real. https://t.co/zK80n5aBer,No,Yes,,https://t.co/zK80n5aBer,https://twitter.com/foxandfriends/status/780630916645392384,,,
2016-09-27 05:14:05+00:00,780636608458465280,Karla_tos,146,675,0,0,DebateNight,HillaryClinton,,http://twitter.com/Karla_tos/status/780636608458465280,"RT @HillaryClinton: Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""  Her name is Alicia Machado. #DebateNight https://t.co/0w…",Yes,No,,,,,,
2016-09-27 05:16:50+00:00,780637301366022144,winnchau,33,105,0,0,,fieldnegro,,http://twitter.com/winnchau/status/780637301366022144,"RT @fieldnegro: This clown said global warming was created by the Chinese, and folks are actually debating whether he won the debate. #deba…",Yes,No,,,,,,
2016-09-27 05:18:31+00:00,780637725644828672,bigbirdx2,1435,2024,0,0,debatenight,"smp0711, wikileaks",,http://twitter.com/bigbirdx2/status/780637725644828672,RT @smp0711: @wikileaks This is why we need you! Our media is corrupt and bias. Release the emails she so smugly dismisses! #debatenight #N…,Yes,No,,,,,,
2016-09-27 05:18:44+00:00,780637779491483648,noainny,1166,1152,0,0,,"elperiodico, noainny",,http://twitter.com/noainny/status/780637779491483648,"RT @elperiodico: Hillary Clinton domina a Donald Trump en un encendido debate presidencial, via @noainny https://t.co/q5pWwqXXvm #debates20…",Yes,No,,https://t.co/q5pWwqXXvm,http://elPeriodi.co/wr9wt1,,,
2016-09-27 05:19:16+00:00,780637911356100608,chelzteng,317,264,0,0,debatenight,HillaryClinton,,http://twitter.com/chelzteng/status/780637911356100608,RT @HillaryClinton: RT this if you're proud to be standing with Hillary tonight. #debatenight https://t.co/91tBmKxVMs,Yes,No,,,,,,http://pbs.twimg.com/media/CtU-0wwWcAAIP-t.jpg
2016-09-27 05:19:47+00:00,780638043732606976,tima7264,146,109,0,0,DebateNight,Cernovich,,http://twitter.com/tima7264/status/780638043732606976,RT @Cernovich: Who won #DebateNight?,Yes,No,,,,,,
2016-09-27 05:21:25+00:00,780638454199652352,BerkowitzAnne,3019,2976,0,0,"HillaryClinton, debatenight",TimSClark,,http://twitter.com/BerkowitzAnne/status/780638454199652352,RT @TimSClark: #HillaryClinton just defended the Iran ransom for hostages deal?  Really?  #debatenight,Yes,No,,,,,,
2016-09-27 05:21:29+00:00,780638470175940608,JasonJleehow,685,1525,0,0,,"Montel_Williams, seanhannity, realDonaldTrump",,http://twitter.com/JasonJleehow/status/780638470175940608,RT @Montel_Williams: So @seanhannity why have u kept this secret evidence @realDonaldTrump opposed war before it started secret? Delete any…,Yes,Yes,,,,,,
2016-09-27 05:21:42+00:00,780638523221168128,lenepp,357,262,0,0,debatenight,themadstone,,http://twitter.com/lenepp/status/780638523221168128,"RT @themadstone: The only winner tonight is the Voyager probe, which is speeding away from the Earth at 17 kilometers/second #debatenight",Yes,No,,,,,,
2016-09-27 05:22:31+00:00,780638731589922816,cindymr59,12,108,0,0,debatenight,devancoggan,,http://twitter.com/cindymr59/status/780638731589922816,"RT @devancoggan: ""You know what else I prepared for? I prepared to be president."" #debatenight https://t.co/1AcYXkQZSA",Yes,No,,,,,,http://pbs.twimg.com/tweet_video_thumb/CtU1VvTWEAA-CXE.jpg
2016-09-27 05:23:48+00:00,780639053775462400,jedi_scumm,168,177,0,0,debatenight,honeymoonbey,,http://twitter.com/jedi_scumm/status/780639053775462400,"RT @honeymoonbey: two inch heels, she murdered donald trump and the world was her witness. #debatenight https://t.co/kpDlxH0ptr",Yes,No,,,,,,http://pbs.twimg.com/media/CtU-LgmUsAENbP2.jpg
2016-09-27 05:24:55+00:00,780639332281389056,sleepylae,103,100,0,0,debatenight,WorIdStarLaugh,,http://twitter.com/sleepylae/status/780639332281389056,RT @WorIdStarLaugh: #debatenight  https://t.co/DqiMjpR5Rk,Yes,No,,,,,,http://pbs.twimg.com/media/CtUuMDUXYAQADos.jpg
2016-09-27 05:25:21+00:00,780639443808030720,P_Jarolimek,627,256,0,0,,"DiamondandSilk, realDonaldTrump",,http://twitter.com/P_Jarolimek/status/780639443808030720,RT @DiamondandSilk: Stop listening to the left wing media.  All the polls that we've seen has @realDonaldTrump leading.  He won the Debate…,Yes,No,,,,,,
2016-09-27 05:26:58+00:00,780639850835873793,sandrali07,492,481,0,0,"debatenight, Debates2016",JaredWyand,,http://twitter.com/sandrali07/status/780639850835873793,RT @JaredWyand: There was a microphone on the podium. What is attached to sick Hillary Clinton's back? 🤔  #debatenight #Debates2016 https:/…,Yes,No,,,,,,
2016-09-27 05:28:07+00:00,780640140666478593,rodolfoxoliz,1801,955,0,0,debates,JustinCentric,,http://twitter.com/rodolfoxoliz/status/780640140666478593,RT @JustinCentric: Let me summarize this night for you so far. #debates https://t.co/Clti75SwsD,Yes,No,,,,,,http://pbs.twimg.com/media/CtU0vixUkAA2fa6.jpg
2016-09-27 05:28:16+00:00,780640178696130560,FreeSpeechOrDie,2562,2298,0,0,,,,http://twitter.com/FreeSpeechOrDie/status/780640178696130560,"How's the barbarian invasion going, faggots? https://t.co/7kznQepON1",No,Yes,,https://t.co/7kznQepON1,https://twitter.com/TheLocalSweden/status/780636538187177984,,,
2016-09-27 05:29:00+00:00,780640359948754946,lexilola13,788,811,0,0,,shondarhimes,,http://twitter.com/lexilola13/status/780640359948754946,RT @shondarhimes: Wait.  She did not run ads that say mean things.  She ran ads that use audio of his own mean nasty statements. #Debates20…,Yes,No,,,,,,
2016-09-27 05:29:58+00:00,780640604069978112,andersskoldberg,471,1124,0,0,debatenight,sarahkendzior,,http://twitter.com/andersskoldberg/status/780640604069978112,RT @sarahkendzior: The two candidates immediately after the debate. Shown on C-SPAN. #debatenight https://t.co/Xc8BiI2hXF,Yes,No,,,,,,http://pbs.twimg.com/media/CtU-vD8UEAEoeZK.jpg
2016-09-27 05:29:58+00:00,780640606947250176,SmallSandi,473,480,0,0,Debates2016,"hardball, MichaelSteele, HardballChris",,http://twitter.com/SmallSandi/status/780640606947250176,"RT @hardball: .@MichaelSteele to @HardballChris: ""It was decidedly a Hillary Clinton win tonight."" #Debates2016",Yes,No,,,,,,
2016-09-27 05:30:46+00:00,780640805488824325,akashateamik,20,61,0,0,DebateNight,Nomysahir,,http://twitter.com/akashateamik/status/780640805488824325,RT @Nomysahir: #DebateNight will be remembered for blowing everyone’s expectations.   https://t.co/59rBCszNri,Yes,No,,,,,,http://pbs.twimg.com/media/CtVd24yXYAAS7kO.jpg
2016-09-27 05:31:38+00:00,780641026293702656,chris63414391,9025,9928,0,0,,JaredWyand,,http://twitter.com/chris63414391/status/780641026293702656,RT @JaredWyand: Donald Trump held back tonight. It was intentional. It's all coming out in the 3rd debate &amp; it'll be the last thing you hea…,Yes,No,,,,,,
2016-09-27 05:31:54+00:00,780641092563640320,BridgetteLucy,530,866,0,0,"debate, debatenight, debates, Debates2016",cspan,,http://twitter.com/BridgetteLucy/status/780641092563640320,RT @cspan: Who won the first presidential #debate? #debatenight #debates #Debates2016,Yes,No,,,,,,
2016-09-27 05:32:00+00:00,780641118555893760,markeesmcbreezy,3021,2628,0,0,HillaryClinton,ArevaMartin,,http://twitter.com/markeesmcbreezy/status/780641118555893760,"RT @ArevaMartin: History made when #HillaryClinton used words ""systemic racism"" on the debate stage. We can't fix a problem we refuse to ac…",Yes,No,,,,,,
2016-09-27 05:32:20+00:00,780641201913344000,AndressLily,103,131,0,0,,tyleroakley,,http://twitter.com/AndressLily/status/780641201913344000,RT @tyleroakley: imagine calling a candidate over-prepared someone who is about to be in charge of a country imagine complaining that they'…,Yes,Yes,,,,,,
2016-09-27 05:32:38+00:00,780641277801095168,DrOussMazuka,95,34,0,0,debatenight,,,http://twitter.com/DrOussMazuka/status/780641277801095168,On peut dire que Trump a manqué d'assurance. Je lui conseil d'aller voir MMA 😂 ce sera tout pour moi public ! 🙋 #debatenight,No,No,,,,,,
2016-09-27 05:32:40+00:00,780641284524544000,YoungGoddess7,3701,2594,0,0,debatenight,jonaschartock,,http://twitter.com/YoungGoddess7/status/780641284524544000,"RT @jonaschartock: So, let's just be clear, he has now screamed over the woman and the African American man. Multiple times. #debatenight",Yes,No,,,,,,
2016-09-27 05:33:10+00:00,780641408797511680,virgo3924,28,56,0,0,DebateNight,HillaryClinton,,http://twitter.com/virgo3924/status/780641408797511680,"RT @HillaryClinton: When Donald Trump goes low, we go high. #DebateNight https://t.co/5MUlOMJqWM",Yes,No,,https://t.co/5MUlOMJqWM,http://www.snappytv.com/tc/2887363,,,
2016-09-27 05:34:18+00:00,780641696577007617,_Mmm_Tayy_,1054,480,0,0,"Debates, NBC4DC",nbcwashington,,http://twitter.com/_Mmm_Tayy_/status/780641696577007617,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/OY1cd9Yc0l,No,No,,https://t.co/OY1cd9Yc0l,https://cards.twitter.com/cards/8x39w/29xz8,,,
2016-09-27 05:35:31+00:00,780642000513044480,jazzpastord,2763,1295,0,0,debatenight,larrywilmore,,http://twitter.com/jazzpastord/status/780642000513044480,"RT @larrywilmore: Sorry, i missed a couple of tweets. I was busy living in hell and getting shot. #debatenight",Yes,No,,,,,,
2016-09-27 05:37:55+00:00,780642607093387264,evilsax,11139,12189,0,0,debatenight,"HillaryClinton, realDonaldTrump",,http://twitter.com/evilsax/status/780642607093387264,RT @HillaryClinton: .@realDonaldTrump: Barack Obama is your president too. #debatenight,Yes,No,,,,,,
2016-09-27 05:40:12+00:00,780643180190457856,Pied_Peter,574,1473,0,0,debatenight,"Matt_Morrison, realDonaldTrump",,http://twitter.com/Pied_Peter/status/780643180190457856,RT @Matt_Morrison: Did @realDonaldTrump just compare us to a third world country?! #debatenight,Yes,No,,,,,,
